"Year","area","fleet","month","ratioMean","ratioSE","deltaMean","deltaSE"
1997,"N","2","4",1150.66591923548,658.1185479799,500.050482574292,229.665672755291
1997,"N","2","5",660.150098667982,146.081507136231,814.30310068964,347.830720944455
1997,"N","2","6",776.981294751142,243.207152475029,785.490444989248,233.833870958089
1997,"N","2","7",1093.42824683008,414.752714402342,992.958466980597,332.037821871375
1997,"N","2","8",871.186105155992,250.739655779152,1148.6389164526,316.20460113148
1997,"N","2","9",419.005039106145,161.50965827512,583.063223623409,205.347562383367
1997,"N","2","10",563.421182015806,287.359615798539,407.94261225011,130.693382395016
1997,"N","2","11",186.477295179136,53.6883369550075,204.734619104595,79.7684473265223
1997,"N","2","12",995.35543665012,291.531014267708,1346.6860290023,562.673246440831
1997,"N","3","1",3.27026013006503,0.669078127495556,3.73216777430899,0.782443825496487
1997,"N","3","3",39.4050148853731,7.72760579845541,32.4240330316425,9.45642797343761
1997,"N","3","4",21.7599546406563,5.01482306456491,20.0062783911844,7.36958713530686
1997,"N","3","5",4.98209899842476,0.901524254490905,5.66154481002411,1.19378661565016
1997,"N","3","6",2.06321118534859,0.736184366597372,3.68559775512013,2.15024985657484
1997,"N","3","7",7.93012391592617,2.53902721800944,7.00424625409488,2.04075815587556
1997,"N","3","8",4.75376436605003,2.52078794042439,5.8725433577298,3.01664890741693
1997,"N","3","9",10.4067126764535,3.26945032375295,10.1195955626473,5.40656640012534
1997,"N","3","10",9.74261201143947,1.40229254084678,7.52807970594814,2.51628486693691
1997,"N","3","11",54.8626642902599,7.09378111205353,61.3998031082332,9.12534847336934
1997,"N","3","12",72.9237860035034,10.4939228514455,41.4658693037575,9.30049471152977
1997,"S","2","1",1481.0151105097,445.152614766718,1828.10097507534,674.79908817958
1997,"S","2","2",778.327101813849,92.4222527394402,797.134930874214,89.1924506343766
1997,"S","2","3",693.561065564963,47.4949845291513,736.362209790187,76.2522704421134
1997,"S","2","4",630.208054119468,131.017292913922,615.782618864686,132.822738578804
1997,"S","2","5",563.483249391659,145.93815688836,501.807247814031,172.885155098902
1997,"S","2","6",247.635627093946,108.66490381142,364.632006162121,199.496592062064
1997,"S","2","7",276.732485339879,88.7717465759877,280.190266107705,99.1423839012184
1997,"S","2","8",176.581709770564,88.0343871874161,111.164107536311,53.3937117147318
1997,"S","2","9",157.082217675717,99.3231665798086,71.0657114981684,35.8652935463039
1997,"S","2","10",303.732053221695,83.2442205848184,371.045311890822,110.53066365028
1997,"S","2","11",326.726206461808,94.1172292082595,298.48212251833,122.998644954726
1997,"S","2","12",331.101024535977,45.3955979539472,370.891157906056,76.3993409563195
1997,"S","3","1",299.407312049434,62.5112963387556,319.972260295457,72.5068073697531
1997,"S","3","2",207.168963104172,74.8415417227958,267.341427258306,102.005740772798
1997,"S","3","3",178.384465179235,28.9072352186361,155.784097642863,38.7914128022064
1997,"S","3","4",70.1777135125349,19.5092397415278,64.2165050110961,27.2037851219975
1997,"S","3","5",43.4887994227555,7.86941557979886,49.4196897219281,10.4205770896955
1997,"S","3","6",18.4635442525882,7.33363357032256,38.1340657956525,26.0189146736764
1997,"S","3","7",58.6164267532982,18.7675129073565,51.7726950887458,15.0844995908371
1997,"S","3","8",70.1363406301405,39.3944695560266,88.4553262168031,49.7971733114813
1997,"S","3","9",218.31381311984,68.5530808772109,212.290620794291,113.419882281136
1997,"S","3","10",139.958376366038,22.7076340771255,99.7739530411876,41.0144356004588
1997,"S","3","11",206.679756002235,26.6987771561475,231.306599655019,34.3772002382716
1997,"S","3","12",157.889672529338,22.8780156166521,86.8517924864841,21.6800126825782
1998,"N","1","1",146.558462966298,117.101996084722,241.710599932939,154.750866967824
1998,"N","1","2",73.6773925507385,26.678991582744,66.3360532792761,26.5384171426051
1998,"N","1","3",51.4402470406588,11.5476808307896,36.7130377577138,27.3682408785055
1998,"N","1","4",56.212771904124,13.5592549656339,97.1405648417649,34.7439736990785
1998,"N","1","5",24.2358148372053,17.0934167766323,56.9623420491962,46.4242232204704
1998,"N","1","6",74.7952333392828,25.2086244680284,117.405974097964,51.6439821427164
1998,"N","1","7",119.347360516215,70.7738131353245,310.511005191837,162.177095583296
1998,"N","1","8",14.2434761522822,13.009124949694,6.0041437332914,6.0041437332914
1998,"N","1","9",53.668445398154,27.1175791304931,64.0033196489454,32.8304741530243
1998,"N","1","10",40.5463362346182,16.8909537601866,56.9016149570222,25.4083812847828
1998,"N","1","11",78.23240074929,49.0906087109316,247.616746387361,116.47737522749
1998,"N","1","12",104.512554296006,74.7784763365356,84.6257107843137,67.1659490040057
1998,"N","2","1",855.290374961527,117.782497057775,1082.73657999934,209.778023565092
1998,"N","2","2",1332.09544366303,229.213184142496,1392.44332772834,242.528571228252
1998,"N","2","3",992.154371194582,166.945006407891,943.812887755531,140.774370004067
1998,"N","2","4",1016.01128705014,311.18525019372,843.110421336563,225.727637625115
1998,"N","2","5",525.70429413897,94.7532020486676,761.015406885388,263.527145936602
1998,"N","2","6",671.819439881841,248.868520032766,787.362003680812,253.306802779073
1998,"N","2","7",1302.55515789953,514.579254367574,1368.33589569291,489.373722269091
1998,"N","2","8",1166.72841384557,247.826097571481,1477.6448454601,453.28857912991
1998,"N","2","9",277.43619616748,83.2092928756261,369.280682605872,132.187832351117
1998,"N","2","10",627.827738706835,379.742386583543,395.755742093506,167.883588805709
1998,"N","2","11",292.763411058683,90.9063551008761,440.693730471107,185.69792388132
1998,"N","2","12",1513.85764742581,430.496904614699,1942.92501128331,735.881952412169
1998,"N","3","3",56.7518480173181,11.4674022730504,43.4956840395092,16.6361548479743
1998,"N","3","4",90.7114588523899,25.6347807903755,85.2831511192003,39.3222324119348
1998,"N","3","5",81.5417151452429,19.8946568578831,99.8765576940864,22.2109042815241
1998,"N","3","6",11.9455161753187,1.81945117648828,18.8688887194068,9.56486850133954
1998,"N","3","7",1.35345527574572,0.428261886500611,1.25223780729852,0.390306193079061
1998,"N","3","10",8.66279573619898,1.24670943209694,6.69370972608589,2.23739401618052
1998,"N","3","11",9.97251853413083,1.29201374142429,11.1607899909729,1.65873655533048
1998,"S","2","1",592.262014402808,100.616284537259,622.388026110663,120.839322816336
1998,"S","2","2",355.901672247028,46.1373680355403,368.065500711752,49.1737149674324
1998,"S","2","3",163.032759608303,10.7518977195111,170.532233262108,16.2118833725698
1998,"S","2","4",306.81263091333,59.1683706461689,262.526212249853,67.2213859194942
1998,"S","2","5",912.827531559473,647.488364482607,609.689288418659,394.175696594774
1998,"S","2","6",222.560359094103,125.242348702154,300.520300374013,192.325810169742
1998,"S","2","7",218.021212379837,86.0686616813664,230.611859786695,108.460704908624
1998,"S","2","8",86.8448597705336,46.001634813678,44.8291562280732,31.4619660671315
1998,"S","2","9",51.3178055162356,22.5182869710218,54.0216281570583,29.8844205970562
1998,"S","2","10",295.757625540289,73.1473541053148,399.100061854842,120.929470838479
1998,"S","2","11",83.7799112759054,33.5061388473539,66.44784838491,30.8721147144609
1998,"S","2","12",645.66822086405,186.703022276712,598.301592354508,154.301568092604
1998,"S","3","1",558.207032470498,149.287192189824,635.520875297127,165.246166952179
1998,"S","3","2",399.266191896834,83.923004200437,443.884732943807,124.441396242386
1998,"S","3","3",425.798993467083,62.0122628023531,379.256171746531,106.314223350305
1998,"S","3","4",200.398268068851,60.5034715378358,171.829278108417,95.6141731513215
1998,"S","3","5",136.83863544325,33.3860735231694,167.607117943056,37.273067269075
1998,"S","3","6",73.6661321359846,11.9584755924499,116.673251836534,67.884218731664
1998,"S","3","7",338.243898640472,107.027526306163,312.948499707371,97.5419659418324
1998,"S","3","8",190.572988147224,105.443498504792,208.93297320291,121.09153591569
1998,"S","3","9",259.001672269872,103.644796472612,200.14106478085,107.29449655715
1998,"S","3","10",379.677002521917,61.5869620607078,270.66529638331,111.263351099356
1998,"S","3","11",1281.77821803195,188.683947564694,1038.16137765156,256.926619579959
1998,"S","3","12",1111.32759334043,153.160834301667,695.053209153904,141.476671134161
1999,"N","1","1",182.632532387249,54.3499103584214,227.584992868615,107.386841018923
1999,"N","1","2",73.0079313018069,36.2148049130277,68.6517576629499,34.4503095445285
1999,"N","1","3",100.266672577356,29.028729221086,77.0818950313299,30.8464952918033
1999,"N","1","4",60.7616193599457,18.2080293942599,106.310039916888,48.2756469685957
1999,"N","1","5",76.182760845751,19.6568205687059,81.0740145497712,26.3122199536553
1999,"N","1","6",116.520752678491,110.14861653213,83.6584356819651,83.6584356819651
1999,"N","1","7",138.606124735466,129.331537148295,89.4315662650602,89.4315662650602
1999,"N","1","8",65.5466143934511,34.4623518626637,158.455239419071,103.233288823214
1999,"N","1","9",26.8509292268132,10.8272597344035,39.0643694087973,34.7164893578692
1999,"N","1","10",36.7399697277572,25.2427717734468,28.4769205982783,19.3394340327636
1999,"N","1","11",61.8427148904171,41.7992178898595,98.7582747768504,47.6921872983264
1999,"N","1","12",35.577580539119,22.0465522778082,39.3259622812277,22.5494625602709
1999,"N","2","1",794.858489891757,109.610034868123,814.563324090524,159.391128101801
1999,"N","2","2",771.761238996375,94.4535744841782,791.728923744175,145.154485177564
1999,"N","2","3",780.38643756777,264.312570047858,860.677699302665,267.258905005529
1999,"N","2","4",588.988615357568,164.055660831492,485.590299953576,116.157949690934
1999,"N","2","5",337.410536727576,66.6753028169609,492.434292457547,146.307730340429
1999,"N","2","6",631.989051403334,238.97237973501,773.741348627286,249.044234655569
1999,"N","2","7",1212.37184673161,488.320955828716,1260.95854712708,505.593891028292
1999,"N","2","8",675.556792478364,264.456674621505,1185.48326455831,484.256716839224
1999,"N","2","9",134.105878759692,43.8032029367414,151.31020183134,54.9673170826676
1999,"N","2","10",539.226375192004,308.105789776114,333.260606264613,140.338771486485
1999,"N","2","11",180.081612551176,93.7806070234416,426.683249181149,276.979481307596
1999,"N","2","12",1379.06039969028,390.65376357694,2223.034241312,867.204090824519
1999,"N","3","1",2.44406338109449,0.490590208021728,2.73767350621896,0.61974824272251
1999,"N","3","2",136.718074899048,32.925522809212,192.029177456254,58.2116274925659
1999,"N","3","3",73.4342476763597,16.1584081761091,34.6255106404005,21.9741898245147
1999,"N","3","4",137.812554335125,41.7525774316786,87.7005263197867,43.4998075265036
1999,"N","3","5",67.4068053438926,18.647039632082,71.9007117151002,16.8436030787707
1999,"N","3","6",21.0297117318436,8.64552009734646,43.3759184810894,20.4312265418457
1999,"N","3","7",42.5768967088309,14.7731178536143,37.6098780437886,11.2776309135299
1999,"N","3","8",14.2180587234351,8.03952356073682,15.0514405477123,7.96847358733221
1999,"N","3","9",2.86619407369808,1.15180331242823,2.21482405403459,1.18735468955617
1999,"N","3","10",10.3260589630634,1.33927916969076,8.29927895225036,2.57702542756351
1999,"N","3","11",3.10182001902514,0.408165651273774,3.6171013858251,0.551786862707508
1999,"N","3","12",170.696343355681,16.9507923313982,123.956396780604,18.6647756552823
1999,"S","2","1",665.648496028696,138.667775433493,724.668787918879,184.932303134711
1999,"S","2","2",483.380404125572,61.8407810615664,525.517231932184,77.7980865747442
1999,"S","2","3",277.018718077411,80.1412849185223,386.657724358657,122.091442461972
1999,"S","2","4",518.424947379209,116.526747936366,574.086001971976,156.133486154789
1999,"S","2","5",467.113759275334,255.071097421007,365.638510809773,159.629414531793
1999,"S","2","6",343.014505075488,319.990582602211,374.622586818504,361.753075716042
1999,"S","2","7",145.005819665229,67.403352998802,183.15852789897,93.1902987472307
1999,"S","2","8",37.1135490302215,17.7010576188928,34.1052386814384,16.8365300317863
1999,"S","2","9",55.638620483822,11.9836667611724,59.6315607910385,26.214311902941
1999,"S","2","10",173.094005734608,44.9102318203959,246.476688143415,83.3474349346442
1999,"S","2","11",273.822494193318,79.5706704092473,189.5105276156,63.025523026302
1999,"S","2","12",341.265486631714,93.9269193283981,300.589191003494,94.43327688176
1999,"S","3","1",848.663380363284,197.723177047194,948.171740189482,219.450616915096
1999,"S","3","2",597.848742068024,143.524344524502,839.716345240747,254.551187148155
1999,"S","3","3",447.122965100337,84.0850026762673,352.406988389631,117.568023975056
1999,"S","3","4",151.755839651085,51.8691402761165,80.3916059186153,52.8326138950521
1999,"S","3","5",141.76366527675,65.1007392646998,156.469844261649,56.9223377457117
1999,"S","3","6",85.8760389550019,37.3214916385724,186.611681934466,96.9724432586874
1999,"S","3","7",158.077625396862,54.8489807976766,139.636297433452,41.8710909605416
1999,"S","3","8",149.961803604211,89.7834815965294,168.547777866923,109.779631397189
1999,"S","3","9",352.055577767502,141.208293512334,272.047580152329,145.843174083223
1999,"S","3","10",354.013038204973,50.4955042126043,271.283619631798,99.8651471133037
1999,"S","3","11",699.967791465528,91.9812232066984,816.248026324437,124.518195536843
1999,"S","3","12",587.573795374812,26.7530925647431,400.500558001688,114.462975925926
2000,"N","1","1",89.4724975385625,30.8041534677909,144.984400003432,49.6766481852632
2000,"N","1","2",83.0168174233775,27.4450252174235,103.679478845021,28.242224080799
2000,"N","1","3",75.2501244400199,26.2177208083475,61.2757079386651,25.4354569929396
2000,"N","1","4",43.5656036347273,11.8400872551688,79.8028734149073,31.6981108298812
2000,"N","1","5",106.953363194941,60.9814989119025,150.364905463775,104.234252301922
2000,"N","1","6",33.8367049009385,13.349420691195,23.8179524705905,12.2735636611063
2000,"N","1","7",275.716797178862,142.515220736998,111.688273445702,78.7699770624294
2000,"N","1","8",47.3833473685606,26.980045123607,94.5539261204659,63.8009116931699
2000,"N","1","9",75.9937868601801,38.5326960010545,58.5798281216963,34.1214314933343
2000,"N","1","10",53.6697160532514,21.6710552051022,104.91098456837,45.177747294241
2000,"N","1","11",29.9507418222576,15.7799375108408,40.827950459889,30.1868358180766
2000,"N","1","12",33.4071349571748,19.3014638117556,38.0092675384672,19.1003016615838
2000,"N","2","1",927.327591185637,110.201712608052,912.656274030698,169.816964536882
2000,"N","2","2",1385.87691381387,134.970353708205,1400.09926310677,153.507970822457
2000,"N","2","3",565.826841620626,123.776994849276,663.095707652911,133.854611884533
2000,"N","2","4",339.96264876166,183.407186073066,385.095572134798,197.395784355568
2000,"N","2","5",657.614344034308,120.710678448216,1030.43144659458,264.933456506809
2000,"N","2","6",1024.80930838928,336.0662142709,1350.08716383593,429.945223797042
2000,"N","2","7",1455.59600056217,583.648928761441,1511.27574660335,574.760254401965
2000,"N","2","8",929.060205163382,192.615184325077,1228.63041052722,332.250292099701
2000,"N","2","9",453.818781087691,172.413763449018,420.113942340559,207.492762213585
2000,"N","2","10",376.725021916744,235.452673544989,279.177403189404,120.970815372224
2000,"N","2","11",91.1821807620756,49.7538177632008,235.164536598943,160.327997049949
2000,"N","2","12",1801.9688910539,740.995928143972,1526.10127628549,641.483215340065
2000,"N","3","1",131.714702577459,27.6271748702687,122.232152197021,30.0701645209142
2000,"N","3","2",248.302165538605,67.1189950362395,361.28563523983,119.087414043584
2000,"N","3","3",135.611524431713,30.283955971687,63.9431659035412,40.5798857419709
2000,"N","3","4",192.120881583863,75.2800804007574,124.982209440009,71.9478696109201
2000,"N","3","5",41.5625943394377,10.7545160867431,45.6270893686826,11.381748955471
2000,"N","3","6",1.16272277806906,0.450258599412455,2.54721692682419,1.08566628512913
2000,"N","3","7",1.86966471447283,0.886355912807652,2.97704319597191,2.3586221052139
2000,"N","3","8",6.9015449004944,5.9553710968093,5.63260071460904,4.17186896233476
2000,"N","3","9",77.5188637941633,23.3612124669891,59.2290143982996,17.0491569313815
2000,"N","3","10",3.02959391312041,0.42627963204249,2.65222616562857,0.882889815382027
2000,"N","3","11",14.2279521115148,2.33346604516433,15.0470484096852,2.44307457406537
2000,"N","3","12",3.39368978352302,0.339543581259526,2.45804606544878,0.354903011175277
2000,"S","1","2",2.77922191973303,0.919111633991337,3.47096274195929,0.945488042827155
2000,"S","1","6",1.03965558245471,0.517242237001217,0.932792323949177,0.539153563052221
2000,"S","1","7",0.266752972438933,0.110161269838397,0.215653185977616,0.074382700227734
2000,"S","1","10",0.973808970250791,0.393249839964574,1.9035550281122,0.819726631816045
2000,"S","1","11",0.526052104208417,0.273468354689725,0.712434507111499,0.527720329767353
2000,"S","2","1",222.239871493783,44.0636774200715,208.713235726813,51.2593663523102
2000,"S","2","2",294.001028126078,45.351825225319,326.533051424394,59.6323689257596
2000,"S","2","3",406.484985496305,112.356213527107,392.182812547672,122.396840240321
2000,"S","2","4",387.015814682699,105.889996936049,442.2581177012,148.180247321961
2000,"S","2","5",81.2572473439752,82.197319208855,109.814538239538,109.814538239538
2000,"S","2","6",430.715329457179,218.175588875704,683.231756850328,424.961373225117
2000,"S","2","7",164.655690765927,80.244517712054,220.551846802162,101.859614513596
2000,"S","2","8",33.5279080697735,20.5161188135678,21.8076071111156,15.7032796825741
2000,"S","2","9",43.8550837025549,11.3019822974654,41.3240545676976,16.7984112907681
2000,"S","2","10",113.77050890099,40.6362424309786,121.019954093298,42.4844399690783
2000,"S","2","11",407.900104979825,166.616336100384,359.7777534956,175.032066236793
2000,"S","2","12",551.53207918202,150.594380581016,541.798572763996,177.962956666611
2000,"S","3","1",396.093317988619,99.8203507220653,393.438270189695,113.826396847318
2000,"S","3","2",386.763957994111,104.002408617352,562.750880358506,185.494635146946
2000,"S","3","3",267.81638030687,64.7850036414794,176.592356509664,80.835214715545
2000,"S","3","4",131.124892283006,45.3802142714726,79.8297944360158,51.4681292235397
2000,"S","3","5",270.503340508551,98.4673289501225,304.233047542111,107.169947035737
2000,"S","3","6",127.302450157327,51.8652286818794,295.777799424717,138.339452654382
2000,"S","3","7",143.416720615468,67.836780851904,228.360608718696,180.923266552798
2000,"S","3","8",148.144505058983,151.063444011801,127.600610441767,127.600610441767
2000,"S","3","9",382.603247228496,121.091237776802,247.994134042194,82.3894126215845
2000,"S","3","10",258.621914535964,36.3675574031787,226.407838280463,75.3680727273525
2000,"S","3","11",516.215612982003,84.5642246674449,545.933895299603,88.6391259210967
2000,"S","3","12",769.352958497297,77.2818737165834,553.635837850244,85.3064805172565
2001,"N","1","1",81.3253504967927,20.233867231203,125.604834696844,44.3812802480438
2001,"N","1","2",51.5719727027456,18.9884952863242,64.8530233819012,19.8517965674045
2001,"N","1","3",59.8437625576648,26.3666891380905,34.2413687402439,17.6644169913713
2001,"N","1","4",69.2772611682544,21.5176218714795,108.542779291265,42.6733110889222
2001,"N","1","5",81.0385857770151,27.9822200635144,83.2665749572482,36.152994722287
2001,"N","1","6",67.6143967864066,24.4294945684403,49.4538821321793,22.2023122887408
2001,"N","1","7",88.4164669264237,42.5298336770918,86.6255959513554,37.1977636628509
2001,"N","1","8",65.8284678515684,40.8690333353056,121.995070722647,87.7427912981675
2001,"N","1","9",89.5803026502801,35.642451743934,94.02588174929,47.169199066323
2001,"N","1","10",31.0907793819392,11.1628872824418,75.6628881141704,40.8402783987296
2001,"N","1","11",19.3105281679366,10.784088143446,18.10006600327,16.0126507145434
2001,"N","1","12",22.0862262228261,14.9819577536796,28.0197280886309,16.6962911346003
2001,"N","2","1",1082.84149273762,123.744089059525,1017.26936897272,207.790629262213
2001,"N","2","2",1010.89431688673,118.582286616468,1017.07656014384,140.785186272897
2001,"N","2","3",918.440798655226,132.462864801963,1075.33820438836,141.504463146785
2001,"N","2","4",638.928694370222,200.481081086313,569.536460728288,146.581548138148
2001,"N","2","5",582.67733265134,88.7667855488878,909.368130452329,221.576752199079
2001,"N","2","6",608.080498047139,219.836001362159,758.652342025269,238.392185063
2001,"N","2","7",921.190567967858,487.225179516294,803.945042209332,342.13156421886
2001,"N","2","8",615.825155348589,119.030912312786,857.09496442273,205.902754693108
2001,"N","2","9",159.772918536573,91.6671641235149,121.557574462602,58.5575900842555
2001,"N","2","10",809.109195109093,619.642185162487,694.060806292154,371.30164464073
2001,"N","2","11",137.313017538959,104.180376942208,547.867627340204,470.739574756313
2001,"N","2","12",1632.1986777883,524.493349634835,2027.30203283349,714.284126230826
2001,"N","3","1",25.0132426472872,5.79974551174759,20.3084533703505,5.97024438963679
2001,"N","3","2",96.5265656101669,25.7396750428378,143.169769391826,46.2441865183509
2001,"N","3","3",105.480732473434,29.3852309629465,56.1688030697311,23.9708866257045
2001,"N","3","4",6.65028038362769,1.66895056032894,3.48774627682178,2.14616725361362
2001,"N","3","5",6.36362206670336,1.58316415320912,6.77891998190426,1.56178389234187
2001,"N","3","6",3.0006349878294,1.1578216498113,5.50648181253195,1.99987493770231
2001,"N","3","7",19.3703005799382,3.66437247085917,24.8030550946772,14.4369234773638
2001,"N","3","8",47.7274602022243,34.971282463091,28.0161855090813,18.2954131394407
2001,"N","3","9",55.4720658408551,16.7115235055943,42.3839517967601,12.200281448138
2001,"N","3","10",7.84786649189052,1.60216525373622,4.54401019004442,2.21429093602733
2001,"N","3","11",9.12318875814451,1.82331097904909,9.82138634608204,2.09847735751867
2001,"N","3","12",2.18943127032518,0.148885871919848,1.86197240692096,0.311876363623676
2001,"S","1","1",0.701354364343491,0.174572866870559,1.08322310889701,0.382746639356257
2001,"S","1","3",6.86030250912189,3.02409342651445,3.92532384069451,2.02499373416417
2001,"S","1","4",1.96048069478574,0.638070435517767,3.31907462520699,1.31161435249433
2001,"S","1","5",2.17003987281078,0.74943058641544,2.22970065428839,0.968099817101352
2001,"S","1","6",0.646637693938821,0.233723874075197,0.472957621722121,0.212334246859498
2001,"S","1","8",1.22350334827048,0.759789498459668,2.26742900713123,1.63080810542286
2001,"S","1","9",1.33768079592007,0.53230210036381,1.40406554358838,0.704366137233117
2001,"S","1","12",0.179312634899552,0.11315006243554,0.340016003203469,0.190740245035997
2001,"S","2","1",301.108877284595,71.3770814714798,292.706071784076,81.6032907198274
2001,"S","2","2",388.062021259966,57.3524388956015,428.488995949322,84.0065771139624
2001,"S","2","3",289.147520525229,75.6303997232865,256.978225655757,87.1798082562671
2001,"S","2","4",515.394709893242,121.290188755967,633.149630064502,177.803748894028
2001,"S","2","5",81.8596120909907,45.1697095788258,113.430465270697,47.8806175996049
2001,"S","2","6",92.2519443434562,54.9173985921183,159.101552289805,108.759967315408
2001,"S","2","7",67.9795793170071,28.3168838661608,109.506329745621,51.5921360568471
2001,"S","2","8",9.20150088000413,5.29370589783107,9.85863840044773,6.48197229504555
2001,"S","2","9",23.0284303601394,8.55201426763889,15.4147176146622,11.0711249280751
2001,"S","2","10",40.1931461066494,11.5609597763136,42.2711158938694,14.8284437442626
2001,"S","2","11",166.179633654373,58.2195185160121,116.902373495207,33.6081520603949
2001,"S","2","12",340.431543361232,116.779777309756,371.197222355855,136.999108609998
2001,"S","3","1",666.646258946747,188.271797698207,558.165179875426,206.335964860082
2001,"S","3","2",544.537039872517,144.335317273981,807.666179056975,260.878155965004
2001,"S","3","3",410.253559595236,109.918250590065,262.41341743221,119.73166267791
2001,"S","3","4",53.4650594832556,13.4175607395856,28.0398045489715,17.2541536982347
2001,"S","3","5",343.542613971204,124.824945347153,386.379762307366,136.107168490397
2001,"S","3","6",201.901392928504,81.8053853546357,394.550000251041,159.870504174155
2001,"S","3","7",147.347834836538,27.7602027425897,188.674225805107,109.820155206757
2001,"S","3","8",119.284339233667,111.887593011089,67.3884658634538,67.3884658634538
2001,"S","3","9",278.948224845429,88.2116343756116,180.80746560375,60.0684405146284
2001,"S","3","10",225.535808626191,41.4412519059941,161.199790836721,71.9704582679537
2001,"S","3","11",833.213383407306,209.481028997857,939.304635291026,245.446508946269
2001,"S","3","12",1229.91706754799,85.1906927305785,1037.58224048057,184.525271975833
2002,"N","1","1",45.2605186156796,34.1198447245958,116.172823725982,96.4028396508519
2002,"N","1","2",37.2017267406446,18.5525194854002,57.8287799915243,23.430275128708
2002,"N","1","3",64.4865698287755,20.7479905895396,46.2542124754254,19.7300146662502
2002,"N","1","4",46.1248986869833,26.6888913790195,88.084187575419,62.6099567773378
2002,"N","1","5",0,0,0,0
2002,"N","1","6",42.6041686840321,12.6836653921286,26.6186650945575,9.63720829269786
2002,"N","1","7",34.3578223327967,19.3926474992969,9.43673124849264,9.43673124849264
2002,"N","1","8",82.7782127527251,48.8204956976646,157.415035231731,110.446263327302
2002,"N","1","9",111.742741708165,48.5191406293282,99.7563511943267,55.8034649324559
2002,"N","1","10",22.0996469203609,8.09408742435997,73.0617198368223,42.9637079557597
2002,"N","1","11",11.4569033641906,4.91899528150799,3.6918288799106,2.07260815620019
2002,"N","1","12",14.8348352461037,9.53540540206568,21.2175177637041,12.7573198842177
2002,"N","2","1",1170.74338124568,127.591795104596,1205.81179489888,242.548358291525
2002,"N","2","2",1254.40541240353,145.574366570628,1322.5403826337,228.835057713377
2002,"N","2","3",822.811260442196,162.686977329463,871.907060111741,214.723148509253
2002,"N","2","4",660.433895983862,167.638893288199,750.508153839419,203.993387409142
2002,"N","2","5",480.664533126004,72.6841972506516,565.261640960275,94.6147093983888
2002,"N","2","6",480.867630835426,153.655855438306,641.913503034855,204.000449318735
2002,"N","2","7",237.005635936566,56.3171110393164,444.834991886632,183.028088585944
2002,"N","2","8",467.296609473171,118.502372733982,705.479692205983,266.444194928823
2002,"N","2","9",237.441712711243,118.992952719353,354.063365082341,210.607985022256
2002,"N","2","10",67.9279777436022,27.981623287387,101.233709908591,41.3543446845848
2002,"N","2","11",168.61666682135,127.934812310995,326.124145361789,225.410994105118
2002,"N","2","12",1420.08804765509,266.675234289778,1435.18238048303,377.737195490022
2002,"N","3","1",34.0972140060283,7.32802922228425,22.5060998412785,7.65734612685147
2002,"N","3","2",99.8366167820713,24.0351992122755,107.096376414409,37.8141088380506
2002,"N","3","3",60.7783919521046,16.378664747754,45.0557228036452,23.0078439253876
2002,"N","3","4",23.8065161635805,4.74962478028679,24.6274720215758,4.91173695623966
2002,"N","3","5",11.1527009308424,2.6189480553109,11.905371041217,2.60804455273479
2002,"N","3","6",5.22745999590285,2.11909342772039,10.7479865437961,5.02939613224025
2002,"N","3","7",10.4235056500285,3.53166893547461,20.5574628545105,8.56412324777487
2002,"N","3","8",17.674828378965,5.74743895141391,10.9229351627905,4.2968138684073
2002,"N","3","9",2.70403909583165,0.944256133494424,3.3689516174895,1.17105157936
2002,"N","3","11",0.394326085765924,0.0916993937597878,0.352028281809488,0.0824617523748441
2002,"S","1","1",0.981472125363393,0.186958376046096,1.52196841953361,0.622350481099749
2002,"S","1","2",1.52580302448066,0.75450176286522,2.59358805400871,1.06439619491882
2002,"S","1","3",3.70039763044713,1.191334249452,2.65418022228075,1.13215666011593
2002,"S","1","4",1.44764803037988,0.47973972581344,2.30465435288547,0.977952772422222
2002,"S","2","1",197.842835517867,40.7107657878679,207.944815696221,53.0868619242565
2002,"S","2","2",312.4864621898,34.4134062302179,327.940612995926,51.2515441190293
2002,"S","2","3",220.574606592427,46.3211509609486,208.794480959207,45.8719181349519
2002,"S","2","4",105.784882298424,12.4377950795269,135.7390814439,34.0869282720262
2002,"S","2","5",54.3042767835612,34.6329617602091,75.4496848907302,39.0669824932305
2002,"S","2","6",139.705650995327,111.074564294993,273.015824867695,202.299009315519
2002,"S","2","7",58.1586673264061,42.0723514556966,123.052920033247,79.4891130636127
2002,"S","2","8",13.0007531279103,7.71957974070877,16.9044295071159,10.9614253184277
2002,"S","2","9",52.1378661535172,25.7039711682592,50.5621845755201,25.900720430755
2002,"S","2","10",58.6238884992194,18.8090385146198,55.5044189346051,18.1460910519261
2002,"S","2","11",169.828709078671,61.5058489258401,119.992921743555,36.0415472668575
2002,"S","2","12",299.345326635617,108.997734276384,259.721129797868,90.2432118457627
2002,"S","3","1",486.421757138178,133.161743227778,305.280106437565,151.657340757119
2002,"S","3","2",663.039145441262,160.16611209592,788.24447223616,262.350180594334
2002,"S","3","3",137.33709841565,52.1323019832849,131.714355786866,79.7348181003924
2002,"S","3","4",53.2860873894949,10.6310776163398,55.1236315850196,10.9939330427856
2002,"S","3","5",105.072825500228,34.9242318046565,117.950581149164,37.85196116207
2002,"S","3","6",62.2380215327886,25.0580502059983,127.965286864213,59.8798776118093
